"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (20260706)","Sessions (20260706)","Sessions with cart additions (20260706)","Sessions that reached checkout (20260706)","Sessions that completed checkout (20260706)","Conversion rate (20260706)","Pageviews (20260706)","Checkout conversion rate (20260706)","Added to cart rate (20260706)","Reached checkout rate (20260706)","Sessions that reached and completed checkout (20260706)","Average session duration (20260706)","Pageviews per session (20260706)","Bounce rate (20260706)","Completed checkout rate (20260706)","Bounces (20260706)","Online store visitors (20260706) ","Sessions (20260706) ","Sessions with cart additions (20260706) ","Sessions that reached checkout (20260706) ","Sessions that completed checkout (20260706) ","Conversion rate (20260706) ","Pageviews (20260706) ","Checkout conversion rate (20260706) ","Added to cart rate (20260706) ","Reached checkout rate (20260706) ","Sessions that reached and completed checkout (20260706) ","Average session duration (20260706) ","Pageviews per session (20260706) ","Bounce rate (20260706) ","Completed checkout rate (20260706) ","Bounces (20260706) "
,"/en-ca/collections/huge-breasts-sex-dolls",9,9,0,0,0,0,54,,0,0,0,241.88888888888889,6,0.2222222222222222,,2,9,9,0,0,0,0,54,,0,0,0,241.88888888888889,6,0.2222222222222222,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/h651-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head-meizaoren",1,9,0,0,0,0,39,,0,0,0,487.55555555555554,4.333333333333333,0,,0,1,9,0,0,0,0,39,,0,0,0,487.55555555555554,4.333333333333333,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/complete-sex-doll-guide-for-beginners/sex-doll-unboxing-guide-for-beginners-what-every-new-owner-should-know",9,9,0,0,0,0,9,,0,0,0,0,1,1,,9,9,9,0,0,0,0,9,,0,0,0,0,1,1,,9,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/black-sex-dolls",8,9,2,1,0,0,21,0,0.2222222222222222,0.1111111111111111,0,76.55555555555556,2.3333333333333335,0.5555555555555556,0,5,8,9,2,1,0,0,21,0,0.2222222222222222,0.1111111111111111,0,76.55555555555556,2.3333333333333335,0.5555555555555556,0,5,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Product","/products/a418-8lb-sexy-and-real-fat-lady-ass-realistic-chubby-sex-doll-torso",8,9,0,0,0,0,10,,0,0,0,32.666666666666664,1.1111111111111112,0.8888888888888888,,8,8,9,0,0,0,0,10,,0,0,0,32.666666666666664,1.1111111111111112,0.8888888888888888,,8,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5707-168cm-5ft6-40kg-a-cup-rabbit-police-officer-anime-flat-chest-best-animal-furry-character-sex-doll-castle-doll",9,9,0,0,0,0,9,,0,0,0,0,1,1,,9,9,9,0,0,0,0,9,,0,0,0,0,1,1,,9,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/qita-doll",9,9,0,0,0,0,20,,0,0,0,122.77777777777777,2.2222222222222223,0.5555555555555556,,5,9,9,0,0,0,0,20,,0,0,0,122.77777777777777,2.2222222222222223,0.5555555555555556,,5,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f4987-159cm5-2ft-27kg-b-cup-anime-tpe-best-hentai-sex-doll%E4%B8%A8wm-doll",3,9,2,1,0,0,62,0,0.2222222222222222,0.1111111111111111,0,969.3333333333334,6.888888888888889,0.3333333333333333,0,3,3,9,2,1,0,0,62,0,0.2222222222222222,0.1111111111111111,0,969.3333333333334,6.888888888888889,0.3333333333333333,0,3,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Product","/products/a797-big-butt-torso-sex-doll-climax-doll",9,9,0,0,0,0,9,,0,0,0,0,1,1,,9,9,9,0,0,0,0,9,,0,0,0,0,1,1,,9,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/why-do-female-characters-in-anime-often-have-exaggeratedly-large-breasts",8,9,0,0,0,0,19,,0,0,0,116.55555555555556,2.111111111111111,0.7777777777777778,,7,8,9,0,0,0,0,19,,0,0,0,116.55555555555556,2.111111111111111,0.7777777777777778,,7,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/milf-sex-dolls",9,9,0,0,0,0,20,,0,0,0,117.22222222222223,2.2222222222222223,0.6666666666666666,,6,9,9,0,0,0,0,20,,0,0,0,117.22222222222223,2.2222222222222223,0.6666666666666666,,6,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/new-arrivals-sex-doll",8,9,0,0,0,0,55,,0,0,0,267.55555555555554,6.111111111111111,0.1111111111111111,,1,8,9,0,0,0,0,55,,0,0,0,267.55555555555554,6.111111111111111,0.1111111111111111,,1,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/mrl-17lbs-silicone-sex-doll-torso-a316",3,9,0,0,0,0,19,,0,0,0,125.66666666666667,2.111111111111111,0.7777777777777778,,7,3,9,0,0,0,0,19,,0,0,0,125.66666666666667,2.111111111111111,0.7777777777777778,,7,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/what-oral-depth-of-a-sex-doll-head-is-best-for-blowjobs",9,9,0,0,0,0,18,,0,0,0,48.55555555555556,2,0.7777777777777778,,7,9,9,0,0,0,0,18,,0,0,0,48.55555555555556,2,0.7777777777777778,,7,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/2-in-1-ai-sex-doll-experience-motorized-hip-movement-and-vaginal-suction-combined",8,8,0,0,0,0,11,,0,0,0,21.875,1.375,0.875,,7,8,8,0,0,0,0,11,,0,0,0,21.875,1.375,0.875,,7,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/big-ass-sex-doll-torso",8,8,0,0,0,0,36,,0,0,0,196.5,4.5,0.625,,5,8,8,0,0,0,0,36,,0,0,0,196.5,4.5,0.625,,5,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f9302-150cm-4ft9-41kg-b-cup-ros-silicone-head-shemale-tiny-sex-dolls-doll-castle",8,8,0,0,0,0,35,,0,0,0,141.625,4.375,0.5,,4,8,8,0,0,0,0,35,,0,0,0,141.625,4.375,0.5,,4,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/vibrating-sex-doll-torso",8,8,0,0,0,0,21,,0,0,0,92.625,2.625,0.625,,5,8,8,0,0,0,0,21,,0,0,0,92.625,2.625,0.625,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/pocket-pussy-full-range-of-types-which-one-is-best-for-you",7,8,0,0,0,0,11,,0,0,0,37.125,1.375,0.75,,6,7,8,0,0,0,0,11,,0,0,0,37.125,1.375,0.75,,6,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t435-72-75lb-silicone-lifesize-anime-sex-doll-ssbbw-sex-doll-torso-lovenestle",5,8,0,0,0,0,30,,0,0,0,123.75,3.75,0.375,,3,5,8,0,0,0,0,30,,0,0,0,123.75,3.75,0.375,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/mini-hentai-sex-doll",8,8,0,0,0,0,31,,0,0,0,77.75,3.875,0.25,,2,8,8,0,0,0,0,31,,0,0,0,77.75,3.875,0.25,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/anime-hentai-sex-doll",8,8,0,0,0,0,22,,0,0,0,188,2.75,0.375,,3,8,8,0,0,0,0,22,,0,0,0,188,2.75,0.375,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/flat-chest-japanese-sex-doll",8,8,0,0,0,0,18,,0,0,0,228.75,2.25,0.375,,3,8,8,0,0,0,0,18,,0,0,0,228.75,2.25,0.375,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/bbw-sex-dolls",8,8,0,0,0,0,30,,0,0,0,182.375,3.75,0.125,,1,8,8,0,0,0,0,30,,0,0,0,182.375,3.75,0.125,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/anime-sex-doll-torso",7,8,0,0,0,0,10,,0,0,0,12.875,1.25,0.75,,6,7,8,0,0,0,0,10,,0,0,0,12.875,1.25,0.75,,6,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/pay-in-4",7,8,2,1,0,0,58,0,0.25,0.125,0,365.625,7.25,0.125,0,1,7,8,2,1,0,0,58,0,0.25,0.125,0,365.625,7.25,0.125,0,1,0,0,0,0,,,0,,0,0,,0,0,0,,0
,"/de/collections/silicone-ass",7,8,0,0,0,0,13,,0,0,0,16.75,1.625,0.625,,5,7,8,0,0,0,0,13,,0,0,0,16.75,1.625,0.625,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-to-play-with-a-big-booty-sex-doll-these-positions-will-blow-your-mind",8,8,0,0,0,0,8,,0,0,0,0,1,1,,8,8,8,0,0,0,0,8,,0,0,0,0,1,1,,8,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/featured-blog/the-4-technical-features-about-sex-doll-skeleton",8,8,0,0,0,0,9,,0,0,0,1,1.125,0.875,,7,8,8,0,0,0,0,9,,0,0,0,1,1.125,0.875,,7,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/evasdoll",7,8,0,0,0,0,15,,0,0,0,311.25,1.875,0.5,,4,7,8,0,0,0,0,15,,0,0,0,311.25,1.875,0.5,,4,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/huge-breasts-japanese-sex-doll",8,8,0,0,0,0,17,,0,0,0,81.75,2.125,0.625,,5,8,8,0,0,0,0,17,,0,0,0,81.75,2.125,0.625,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/huge-breast-post-torso",8,8,0,0,0,0,29,,0,0,0,307.625,3.625,0.375,,3,8,8,0,0,0,0,29,,0,0,0,307.625,3.625,0.375,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/mini-sex-doll",8,8,0,0,0,0,14,,0,0,0,400.125,1.75,0.625,,5,8,8,0,0,0,0,14,,0,0,0,400.125,1.75,0.625,,5,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/flat-chest-sex-doll",8,8,0,0,0,0,24,,0,0,0,141.75,3,0.5,,4,8,8,0,0,0,0,24,,0,0,0,141.75,3,0.5,,4,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/foot-fetish-uncovered-10-types-of-foot-fetish-3-must-have-foot-fetish-toys",8,8,0,0,0,0,8,,0,0,0,0,1,1,,8,8,8,0,0,0,0,8,,0,0,0,0,1,1,,8,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/vajankle-foot-fetish-toys",7,8,0,0,0,0,31,,0,0,0,94.625,3.875,0.375,,3,7,8,0,0,0,0,31,,0,0,0,94.625,3.875,0.375,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/bbw-ass-torso",8,8,1,1,0,0,31,0,0.125,0.125,0,139.125,3.875,0.375,0,3,8,8,1,1,0,0,31,0,0.125,0.125,0,139.125,3.875,0.375,0,3,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Collection","/collections/zelex-doll",8,8,0,0,0,0,31,,0,0,0,153.5,3.875,0.5,,4,8,8,0,0,0,0,31,,0,0,0,153.5,3.875,0.5,,4,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/featured-blog/2025-top-sex-doll-brands-annual-update-summary",8,8,0,0,0,0,10,,0,0,0,8.125,1.25,0.875,,7,8,8,0,0,0,0,10,,0,0,0,8.125,1.25,0.875,,7,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/7-best-mini-torso-sex-dolls-for-beginners",8,8,0,0,0,0,20,,0,0,0,81.125,2.5,0.625,,5,8,8,0,0,0,0,20,,0,0,0,81.125,2.5,0.625,,5,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/irontech-doll-171cm-collection-silicone-dolls-f761",5,8,0,0,0,0,13,,0,0,0,383,1.625,0.875,,7,5,8,0,0,0,0,13,,0,0,0,383,1.625,0.875,,7,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/anime-sex-doll",8,8,0,0,0,0,58,,0,0,0,166.625,7.25,0.5,,4,8,8,0,0,0,0,58,,0,0,0,166.625,7.25,0.5,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/torso-under-200",7,8,0,0,0,0,51,,0,0,0,645.75,6.375,0.25,,2,7,8,0,0,0,0,51,,0,0,0,645.75,6.375,0.25,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/lesbian-sex-doll-1",8,8,0,0,0,0,78,,0,0,0,619.75,9.75,0.625,,5,8,8,0,0,0,0,78,,0,0,0,619.75,9.75,0.625,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/guide-to-the-buttocks-of-sex-doll-torsos",8,8,0,0,0,0,29,,0,0,0,146.25,3.625,0.625,,5,8,8,0,0,0,0,29,,0,0,0,146.25,3.625,0.625,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/sex-focused-robot-sex-doll",8,8,0,0,0,0,23,,0,0,0,101.875,2.875,0.75,,6,8,8,0,0,0,0,23,,0,0,0,101.875,2.875,0.75,,6,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/600-999",6,7,0,0,0,0,22,,0,0,0,341,3.142857142857143,0.5714285714285714,,4,6,7,0,0,0,0,22,,0,0,0,341,3.142857142857143,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/blogs/dolls-info-qustions/why-do-female-characters-in-anime-often-have-exaggeratedly-large-breasts",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5985-157cm-5ft1-29kg-b-cup-realistic-skinny-tpe-sex-doll-sy-doll",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
"Product","/collections/sex-doll-torso/products/55cm-big-boobs-torso-sex-doll-502-sex-doll-torso",7,7,0,0,0,0,21,,0,0,0,26.714285714285715,3,0.2857142857142857,,2,7,7,0,0,0,0,21,,0,0,0,26.714285714285715,3,0.2857142857142857,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/qian-you",7,7,0,0,0,0,18,,0,0,0,46,2.5714285714285716,0.7142857142857143,,5,7,7,0,0,0,0,18,,0,0,0,46,2.5714285714285716,0.7142857142857143,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/welcome-to-future-ai-sex-doll-function-exploration",7,7,1,0,0,0,26,,0.14285714285714285,0,0,400.7142857142857,3.7142857142857144,0.42857142857142855,,3,7,7,1,0,0,0,26,,0.14285714285714285,0,0,400.7142857142857,3.7142857142857144,0.42857142857142855,,3,0,0,0,,,,0,,0,,,0,0,0,,0
"Collection","/collections/black-sex-doll-500-1000",7,7,0,0,0,0,16,,0,0,0,233.57142857142858,2.2857142857142856,0.5714285714285714,,4,7,7,0,0,0,0,16,,0,0,0,233.57142857142858,2.2857142857142856,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f9189-178cm-5ft10-67-5kg-i-cup-ros-silicone-life-size-male-trans-sex-doll-doll-castle",7,7,0,0,0,0,9,,0,0,0,5,1.2857142857142858,0.8571428571428571,,6,7,7,0,0,0,0,9,,0,0,0,5,1.2857142857142858,0.8571428571428571,,6,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-to-eat-ass-a-deep-dive-into-rimming-techniques-and-sex-doll-play",7,7,0,0,0,0,11,,0,0,0,31.857142857142858,1.5714285714285714,0.7142857142857143,,5,7,7,0,0,0,0,11,,0,0,0,31.857142857142858,1.5714285714285714,0.7142857142857143,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/top-3-flat-chested-sex-dolls-of-2025-ultimate-flatness-unique-allure",5,7,0,0,0,0,23,,0,0,0,233.42857142857142,3.2857142857142856,0.5714285714285714,,4,5,7,0,0,0,0,23,,0,0,0,233.42857142857142,3.2857142857142856,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/porn-celebrities",7,7,0,0,0,0,16,,0,0,0,57.57142857142857,2.2857142857142856,0.5714285714285714,,4,7,7,0,0,0,0,16,,0,0,0,57.57142857142857,2.2857142857142856,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/erovenus-sex-doll",7,7,0,0,0,0,9,,0,0,0,5.571428571428571,1.2857142857142858,0.7142857142857143,,5,7,7,0,0,0,0,9,,0,0,0,5.571428571428571,1.2857142857142858,0.7142857142857143,,5,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/under-100",7,7,0,0,0,0,59,,0,0,0,406.14285714285717,8.428571428571429,0.2857142857142857,,2,7,7,0,0,0,0,59,,0,0,0,406.14285714285717,8.428571428571429,0.2857142857142857,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/bbw-sex-doll-torso-t71-papaya-breast-tpe",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7891-14kg-silicone-cute-furry-sex-doll-demon-sheep-rabbit-mrl",2,7,1,0,0,0,13,,0.14285714285714285,0,0,110.71428571428571,1.8571428571428572,0.8571428571428571,,6,2,7,1,0,0,0,13,,0.14285714285714285,0,0,110.71428571428571,1.8571428571428572,0.8571428571428571,,6,0,0,0,,,,0,,0,,,0,0,0,,0
"Product","/products/a17-25-57lbs-big-ass-mastubator",1,7,0,0,0,0,38,,0,0,0,296.7142857142857,5.428571428571429,0.7142857142857143,,5,1,7,0,0,0,0,38,,0,0,0,296.7142857142857,5.428571428571429,0.7142857142857143,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/featured-blog/over-10-effective-tips-for-drying-sex-doll-torso-vagina-and-anal",6,7,0,0,0,0,7,,0,0,0,0,1,1,,7,6,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/top-cydoll-161cm-silicone-sex-doll-f8620",7,7,0,0,0,0,20,,0,0,0,127.85714285714286,2.857142857142857,0.5714285714285714,,4,7,7,0,0,0,0,20,,0,0,0,127.85714285714286,2.857142857142857,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/blogs/sex-doll-torso-blog/top-7-sex-poses-with-your-torso-sex-doll",7,7,0,0,0,0,9,,0,0,0,7.571428571428571,1.2857142857142858,0.8571428571428571,,6,7,7,0,0,0,0,9,,0,0,0,7.571428571428571,1.2857142857142858,0.8571428571428571,,6,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/anime-pocket-pussy",7,7,0,0,0,0,20,,0,0,0,87.57142857142857,2.857142857142857,0.2857142857142857,,2,7,7,0,0,0,0,20,,0,0,0,87.57142857142857,2.857142857142857,0.2857142857142857,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/what-is-it-like-to-have-sex-with-a-male-sex-doll",6,7,0,0,0,0,7,,0,0,0,0,1,1,,7,6,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/fantasy-sex-doll-heads",7,7,0,1,0,0,19,0,0,0.14285714285714285,0,196.28571428571428,2.7142857142857144,0.2857142857142857,,2,7,7,0,1,0,0,19,0,0,0.14285714285714285,0,196.28571428571428,2.7142857142857144,0.2857142857142857,,2,0,0,,0,,,0,,,0,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/4-things-tell-you-how-to-use-a-lesbian-sex-doll",6,7,0,0,0,0,13,,0,0,0,43.42857142857143,1.8571428571428572,0.8571428571428571,,6,6,7,0,0,0,0,13,,0,0,0,43.42857142857143,1.8571428571428572,0.8571428571428571,,6,0,0,,,,,0,,,,,0,0,0,,0
,"/de/blogs/dolls-info-qustions/2025-five-stylish-and-charming-chinese-sex-doll",7,7,0,0,0,0,9,,0,0,0,5.428571428571429,1.2857142857142858,0.7142857142857143,,5,7,7,0,0,0,0,9,,0,0,0,5.428571428571429,1.2857142857142858,0.7142857142857143,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/loli-sex-dolls",7,7,0,0,0,0,14,,0,0,0,34,2,0.42857142857142855,,3,7,7,0,0,0,0,14,,0,0,0,34,2,0.42857142857142855,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/cartoon-sex-doll",7,7,0,0,0,0,17,,0,0,0,88.71428571428571,2.4285714285714284,0.42857142857142855,,3,7,7,0,0,0,0,17,,0,0,0,88.71428571428571,2.4285714285714284,0.42857142857142855,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-a-most-realistic-male-sex-doll-is-manufactured",7,7,0,0,0,0,10,,0,0,0,78.71428571428571,1.4285714285714286,0.7142857142857143,,5,7,7,0,0,0,0,10,,0,0,0,78.71428571428571,1.4285714285714286,0.7142857142857143,,5,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/vendors",7,7,0,0,0,0,29,,0,0,0,245.71428571428572,4.142857142857143,0.42857142857142855,,3,7,7,0,0,0,0,29,,0,0,0,245.71428571428572,4.142857142857143,0.42857142857142855,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/tpe-dolls-tearing-and-peeling-difficulties-easy-to-solve-there-is-a-trick",5,7,0,0,0,0,7,,0,0,0,0,1,1,,7,5,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/lifesize-male-sex-doll-torso",7,7,0,0,0,0,19,,0,0,0,164.57142857142858,2.7142857142857144,0.2857142857142857,,2,7,7,0,0,0,0,19,,0,0,0,164.57142857142858,2.7142857142857144,0.2857142857142857,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f2384-sy-163cm-g-cup-bbw-big-ass-life-size-sex-doll",2,7,0,0,0,0,46,,0,0,0,598.5714285714286,6.571428571428571,0,,0,2,7,0,0,0,0,46,,0,0,0,598.5714285714286,6.571428571428571,0,,0,0,0,,,,,0,,,,,0,0,,,
"Collection","/collections/silicone-torso-with-head",7,7,0,0,0,0,25,,0,0,0,125.71428571428571,3.5714285714285716,0.42857142857142855,,3,7,7,0,0,0,0,25,,0,0,0,125.71428571428571,3.5714285714285716,0.42857142857142855,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/sex-doll-torso-blog/8-best-sex-doll-torsos-with-heads",7,7,0,0,0,0,13,,0,0,0,130.85714285714286,1.8571428571428572,0.7142857142857143,,5,7,7,0,0,0,0,13,,0,0,0,130.85714285714286,1.8571428571428572,0.7142857142857143,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/lesbian-sex-doll",7,7,0,0,0,0,12,,0,0,0,326.7142857142857,1.7142857142857142,0.42857142857142855,,3,7,7,0,0,0,0,12,,0,0,0,326.7142857142857,1.7142857142857142,0.42857142857142855,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/cheap-bbw-sex-doll",7,7,0,0,0,0,15,,0,0,0,47.857142857142854,2.142857142857143,0.5714285714285714,,4,7,7,0,0,0,0,15,,0,0,0,47.857142857142854,2.142857142857143,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/592-67lb-75cm-bbw-sex-doll-torso-big-tits-big-ass-sex-doll-torso",3,6,1,1,0,0,17,0,0.16666666666666666,0.16666666666666666,0,141.66666666666666,2.8333333333333335,0.16666666666666666,0,1,3,6,1,1,0,0,17,0,0.16666666666666666,0.16666666666666666,0,141.66666666666666,2.8333333333333335,0.16666666666666666,0,1,0,0,0,0,,,0,,0,0,,0,0,0,,0
,"/ja/collections/ai-sex-doll",6,6,0,0,0,0,20,,0,0,0,134.16666666666666,3.3333333333333335,0.5,,3,6,6,0,0,0,0,20,,0,0,0,134.16666666666666,3.3333333333333335,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/asian-best-sell-sex-doll",6,6,0,0,0,0,12,,0,0,0,32,2,0.5,,3,6,6,0,0,0,0,12,,0,0,0,32,2,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/movie-music-celebrities",6,6,0,0,0,0,25,,0,0,0,131.66666666666666,4.166666666666667,0.3333333333333333,,2,6,6,0,0,0,0,25,,0,0,0,131.66666666666666,4.166666666666667,0.3333333333333333,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/azm-doll",6,6,0,0,0,0,11,,0,0,0,175.5,1.8333333333333333,0.3333333333333333,,2,6,6,0,0,0,0,11,,0,0,0,175.5,1.8333333333333333,0.3333333333333333,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/moonvale-silicone-furry-deer-170cm-f759",6,6,1,1,0,0,35,0,0.16666666666666666,0.16666666666666666,0,228.83333333333334,5.833333333333333,0.5,0,3,6,6,1,1,0,0,35,0,0.16666666666666666,0.16666666666666666,0,228.83333333333334,5.833333333333333,0.5,0,3,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Product","/products/b439-ultra-soft-silicone-sex-doll-boobs-titfuck-torso-erovenus",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t267-big-coke-male-sex-dolls-torso-dildo-for-women",5,6,0,0,0,0,20,,0,0,0,197.83333333333334,3.3333333333333335,0.5,,3,5,6,0,0,0,0,20,,0,0,0,197.83333333333334,3.3333333333333335,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f2479-162cm5-3ft-f-cup-rose-tpe-sex-doll-fun-west-doll",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5523-168cm5-5ft-39kg-h-cup-r3-life-size-silicone-sex-doll-real-lady",1,6,0,0,0,0,8,,0,0,0,592.1666666666666,1.3333333333333333,0.6666666666666666,,4,1,6,0,0,0,0,8,,0,0,0,592.1666666666666,1.3333333333333333,0.6666666666666666,,4,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f2319a-163cm5-3ft-53kg-g-cup-hips-over-140-ros-movable-jaw-super-fat-bbw-huge-ass-sex-doll%E4%B8%A8sy-doll",5,6,0,0,0,0,35,,0,0,0,501.1666666666667,5.833333333333333,0.5,,3,5,6,0,0,0,0,35,,0,0,0,501.1666666666667,5.833333333333333,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/sex-doll-option-videos/video-16-wm-exclusive-real-oral-sexros",6,6,0,0,0,0,20,,0,0,0,59,3.3333333333333335,0.8333333333333334,,5,6,6,0,0,0,0,20,,0,0,0,59,3.3333333333333335,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/starpery-doll",6,6,0,0,0,0,27,,0,0,0,340.1666666666667,4.5,0.16666666666666666,,1,6,6,0,0,0,0,27,,0,0,0,340.1666666666667,4.5,0.16666666666666666,,1,0,0,,,,,0,,,,,0,0,0,,0
